date,treatment,tr,pot,pot_id,sensor_serial,soil_co2_ppm
2024-03-30,FINE,FINE200,A,FINE200.A,2CF7F12031500140,1774.4
2024-03-31,FINE,FINE200,A,FINE200.A,2CF7F12031500140,2022.6
2024-04-01,FINE,FINE200,A,FINE200.A,2CF7F12031500140,2329.8
2024-04-02,FINE,FINE200,A,FINE200.A,2CF7F12031500140,2032.0
2024-04-03,FINE,FINE200,A,FINE200.A,2CF7F12031500140,1940.8
2024-04-04,FINE,FINE200,A,FINE200.A,2CF7F12031500140,2032.2
2024-04-05,FINE,FINE200,A,FINE200.A,2CF7F12031500140,2370.5
2024-04-06,FINE,FINE200,A,FINE200.A,2CF7F12031500140,3068.3
2024-04-07,FINE,FINE200,A,FINE200.A,2CF7F12031500140,3579.9
2024-04-08,FINE,FINE200,A,FINE200.A,2CF7F12031500140,3600.6
2024-04-09,FINE,FINE200,A,FINE200.A,2CF7F12031500140,3759.1
2024-04-10,FINE,FINE200,A,FINE200.A,2CF7F12031500140,2886.9
2024-04-11,FINE,FINE200,A,FINE200.A,2CF7F12031500140,2439.3
2024-04-12,FINE,FINE200,A,FINE200.A,2CF7F12031500140,2715.6
2024-04-13,FINE,FINE200,A,FINE200.A,2CF7F12031500140,2845.4
2024-04-14,FINE,FINE200,A,FINE200.A,2CF7F12031500140,2912.8
2024-04-15,FINE,FINE200,A,FINE200.A,2CF7F12031500140,2659.7
2024-04-16,FINE,FINE200,A,FINE200.A,2CF7F12031500140,2525.7
2024-04-18,FINE,FINE200,A,FINE200.A,2CF7F12031500140,2644.8
2024-04-19,FINE,FINE200,A,FINE200.A,2CF7F12031500140,2807.5
2024-04-20,FINE,FINE200,A,FINE200.A,2CF7F12031500140,2473.0
2024-04-21,FINE,FINE200,A,FINE200.A,2CF7F12031500140,2574.9
2024-04-25,FINE,FINE200,A,FINE200.A,2CF7F12031500140,2048.8
2024-04-27,FINE,FINE200,A,FINE200.A,2CF7F12031500140,2416.0
2024-04-28,FINE,FINE200,A,FINE200.A,2CF7F12031500140,2912.6
2024-04-29,FINE,FINE200,A,FINE200.A,2CF7F12031500140,3087.5
2024-04-30,FINE,FINE200,A,FINE200.A,2CF7F12031500140,3484.0
2024-05-01,FINE,FINE200,A,FINE200.A,2CF7F12031500140,3638.1
2024-05-02,FINE,FINE200,A,FINE200.A,2CF7F12031500140,3526.7
2024-05-03,FINE,FINE200,A,FINE200.A,2CF7F12031500140,3245.8
2024-05-04,FINE,FINE200,A,FINE200.A,2CF7F12031500140,2775.6
2024-05-05,FINE,FINE200,A,FINE200.A,2CF7F12031500140,2652.3
2024-05-06,FINE,FINE200,A,FINE200.A,2CF7F12031500140,3567.2
2024-05-07,FINE,FINE200,A,FINE200.A,2CF7F12031500140,4725.8
2024-05-08,FINE,FINE200,A,FINE200.A,2CF7F12031500140,4552.3
2024-05-09,FINE,FINE200,A,FINE200.A,2CF7F12031500140,4183.3
2024-05-10,FINE,FINE200,A,FINE200.A,2CF7F12031500140,4486.6
2024-05-11,FINE,FINE200,A,FINE200.A,2CF7F12031500140,4365.0
2024-05-12,FINE,FINE200,A,FINE200.A,2CF7F12031500140,4143.5
2024-05-13,FINE,FINE200,A,FINE200.A,2CF7F12031500140,3776.4
2024-05-14,FINE,FINE200,A,FINE200.A,2CF7F12031500140,3516.0
2024-05-15,FINE,FINE200,A,FINE200.A,2CF7F12031500140,3234.0
2024-05-16,FINE,FINE200,A,FINE200.A,2CF7F12031500140,2931.0
2024-05-17,FINE,FINE200,A,FINE200.A,2CF7F12031500140,2975.1
2024-05-18,FINE,FINE200,A,FINE200.A,2CF7F12031500140,3393.8
2024-05-19,FINE,FINE200,A,FINE200.A,2CF7F12031500140,3748.3
2024-05-20,FINE,FINE200,A,FINE200.A,2CF7F12031500140,4327.7
2024-05-21,FINE,FINE200,A,FINE200.A,2CF7F12031500140,4598.4
2024-05-22,FINE,FINE200,A,FINE200.A,2CF7F12031500140,4611.6
2024-05-23,FINE,FINE200,A,FINE200.A,2CF7F12031500140,5240.4
2024-05-24,FINE,FINE200,A,FINE200.A,2CF7F12031500140,5682.0
2024-05-25,FINE,FINE200,A,FINE200.A,2CF7F12031500140,6251.5
2024-05-26,FINE,FINE200,A,FINE200.A,2CF7F12031500140,5936.9
2024-05-27,FINE,FINE200,A,FINE200.A,2CF7F12031500140,5832.9
2024-05-28,FINE,FINE200,A,FINE200.A,2CF7F12031500140,5499.8
2024-05-29,FINE,FINE200,A,FINE200.A,2CF7F12031500140,5066.4
2024-05-30,FINE,FINE200,A,FINE200.A,2CF7F12031500140,4725.0
2024-05-31,FINE,FINE200,A,FINE200.A,2CF7F12031500140,6081.1
2024-06-01,FINE,FINE200,A,FINE200.A,2CF7F12031500140,5868.0
2024-06-02,FINE,FINE200,A,FINE200.A,2CF7F12031500140,5564.1
2024-06-03,FINE,FINE200,A,FINE200.A,2CF7F12031500140,6531.3
2024-06-04,FINE,FINE200,A,FINE200.A,2CF7F12031500140,6731.8
2024-06-05,FINE,FINE200,A,FINE200.A,2CF7F12031500140,6829.2
2024-06-06,FINE,FINE200,A,FINE200.A,2CF7F12031500140,6398.4
2024-06-08,FINE,FINE200,A,FINE200.A,2CF7F12031500140,5882.1
2022-10-22,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,5769.9
2022-10-23,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,6446.4
2022-10-24,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,7266.3
2022-10-25,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,8314.4
2022-10-26,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,7756.5
2022-10-27,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,7246.0
2022-10-28,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,7300.1
2022-10-29,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,7399.5
2022-10-30,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,7238.2
2022-10-31,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,6683.3
2022-11-01,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,6350.9
2022-11-02,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,5649.6
2022-11-03,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,4840.0
2022-11-04,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,5042.2
2022-11-05,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,5175.0
2022-11-06,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,4812.4
2022-11-07,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,4879.9
2022-11-08,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,4533.1
2022-11-09,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,4665.1
2022-11-10,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,5009.3
2022-11-11,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,4463.3
2022-11-12,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,4210.9
2022-11-13,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,4056.2
2022-11-14,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,3582.3
2022-11-15,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,3321.0
2022-11-16,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,3426.0
2022-11-17,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,3669.0
2022-11-18,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,3940.7
2022-11-19,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,3535.7
2022-11-20,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,3243.1
2022-11-21,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,3485.0
2022-11-22,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,3351.2
2022-11-23,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,3239.8
2022-11-24,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,3368.3
2022-11-25,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,3122.1
2022-11-26,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,3245.4
2022-11-27,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2932.0
2022-11-28,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2860.0
2022-11-29,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2870.9
2022-11-30,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2860.4
2022-12-01,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2728.0
2022-12-02,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2639.1
2022-12-03,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2449.1
2022-12-04,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2461.5
2022-12-05,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2590.7
2022-12-06,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2397.6
2022-12-07,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2317.1
2022-12-08,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2176.6
2022-12-09,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1989.6
2022-12-10,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1802.5
2022-12-11,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1679.1
2022-12-12,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1605.0
2022-12-13,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1640.7
2022-12-14,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1657.4
2022-12-15,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1568.2
2022-12-16,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1495.8
2022-12-17,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1486.5
2022-12-18,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1513.8
2022-12-19,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1470.4
2022-12-20,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1426.4
2022-12-21,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1397.8
2022-12-22,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1195.8
2022-12-23,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1571.4
2022-12-24,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2081.2
2022-12-25,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2206.5
2022-12-26,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2299.0
2022-12-27,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2585.5
2022-12-28,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1931.2
2022-12-29,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1809.2
2022-12-30,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2148.6
2022-12-31,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1787.9
2023-01-01,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2460.4
2023-01-02,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2262.5
2023-01-03,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2386.3
2023-01-04,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1879.0
2023-01-05,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2118.4
2023-01-06,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2189.1
2023-01-07,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2314.0
2023-01-08,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1818.9
2023-01-09,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1944.7
2023-01-10,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1860.6
2023-01-11,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1809.8
2023-01-12,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1972.9
2023-01-13,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2134.5
2023-01-14,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1969.2
2023-01-15,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1973.9
2023-01-16,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1497.9
2023-01-17,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1405.8
2023-01-18,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1343.0
2023-01-19,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1226.6
2023-01-20,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1149.0
2023-01-21,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1160.2
2023-01-22,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1137.3
2023-01-23,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1146.4
2023-01-24,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1159.8
2023-01-25,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1190.5
2023-01-26,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1093.6
2023-01-27,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1047.5
2023-01-28,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1033.4
2023-01-29,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,970.4
2023-01-30,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,915.5
2023-01-31,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,871.5
2023-02-01,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,944.9
2023-02-02,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,797.8
2023-02-03,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,796.9
2023-02-04,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1042.8
2023-02-05,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1384.1
2023-02-06,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,957.3
2023-02-07,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,936.4
2023-02-08,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,957.3
2023-02-09,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,992.2
2023-02-10,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,976.8
2023-02-11,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,955.5
2023-02-12,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,878.5
2023-02-13,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,840.6
2023-02-14,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,771.2
2023-02-15,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,772.5
2023-02-16,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,815.2
2023-02-17,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,722.9
2023-02-18,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1011.4
2023-02-19,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1150.8
2023-02-20,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1200.8
2023-02-21,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1503.0
2023-02-22,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1304.2
2023-02-23,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1535.2
2023-02-24,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1525.5
2023-02-25,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1857.0
2023-02-26,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1348.2
2023-02-27,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1152.2
2023-02-28,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,945.8
2023-03-01,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,986.5
2023-03-02,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1106.5
2023-03-03,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1358.3
2023-03-04,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1471.5
2023-03-05,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,993.9
2023-03-06,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1030.1
2023-03-07,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1023.2
2023-03-08,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,923.2
2023-03-09,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,602.6
2023-03-10,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1192.5
2023-03-11,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1694.0
2023-03-12,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1385.2
2023-03-13,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1089.4
2023-03-14,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1516.7
2023-03-15,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2096.5
2023-03-16,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1893.6
2023-03-17,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1906.5
2023-03-18,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2061.6
2023-03-19,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2245.8
2023-03-20,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2287.2
2023-03-21,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2474.0
2023-03-22,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2707.4
2023-03-23,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2253.5
2023-03-24,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2088.8
2023-03-25,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2611.3
2023-03-26,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2676.3
2023-03-27,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2772.9
2023-03-28,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2066.7
2023-03-29,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2095.0
2023-03-30,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2087.8
2023-03-31,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2813.0
2023-04-01,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2967.7
2023-04-02,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,3063.6
2023-04-03,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,3003.6
2023-04-04,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1839.8
2023-04-05,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1655.6
2023-04-06,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1600.7
2023-04-07,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1617.7
2023-04-08,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1752.9
2023-04-09,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2014.6
2023-04-10,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1459.1
2023-04-11,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1760.3
2023-04-12,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1743.6
2023-04-13,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2229.5
2023-04-14,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2407.8
2023-04-15,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2109.2
2023-04-16,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2041.1
2023-04-17,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2299.3
2023-04-18,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2699.6
2023-04-19,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2930.5
2023-04-20,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1658.5
2023-04-21,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2224.8
2023-04-22,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2196.2
2023-04-23,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2320.6
2023-04-24,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2634.0
2023-04-25,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2797.7
2023-04-26,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2052.6
2023-04-27,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1775.0
2023-04-28,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2095.1
2023-04-29,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2473.4
2023-04-30,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2504.0
2023-05-01,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1925.1
2023-05-02,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1955.8
2023-05-03,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1907.0
2023-05-04,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1962.8
2023-05-05,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2031.8
2023-05-06,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2202.4
2023-05-07,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2282.5
2023-05-08,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2266.8
2023-05-09,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2369.0
2023-05-10,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2074.6
2023-05-11,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2544.5
2023-05-12,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2736.4
2023-05-13,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2774.5
2023-05-14,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2871.5
2023-05-15,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,3230.1
2023-05-16,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,3557.7
2023-05-17,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2882.1
2023-05-18,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2832.6
2023-05-19,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2736.4
2023-05-20,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,3104.3
2023-05-21,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,3203.0
2023-05-22,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2953.6
2023-05-23,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2801.5
2023-05-24,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2619.3
2023-05-25,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2270.2
2023-05-26,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2431.7
2023-05-27,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2451.5
2023-05-28,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2360.7
2023-05-29,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2381.1
2023-05-30,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2462.2
2023-05-31,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2299.4
2023-06-01,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2284.3
2023-06-02,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2217.0
2023-06-03,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2142.0
2023-06-04,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2030.5
2023-06-05,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2045.9
2023-06-06,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1899.7
2023-06-07,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1888.5
2023-06-08,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2120.0
2023-06-09,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,3402.5
2023-06-10,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,3560.7
2023-06-11,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,3093.7
2023-06-12,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2681.2
2023-06-13,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2367.6
2023-06-14,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2210.6
2023-06-15,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2133.2
2023-06-16,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2074.4
2023-06-17,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2141.0
2023-06-18,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2093.9
2023-06-19,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2261.8
2023-06-20,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2402.6
2023-06-21,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2433.2
2023-06-22,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2411.3
2023-06-23,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2231.2
2023-06-24,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1970.9
2023-06-25,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2044.6
2023-06-26,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2130.2
2023-06-27,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2079.4
2023-06-28,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1979.2
2023-06-29,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1892.0
2023-06-30,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2039.0
2023-07-01,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2080.2
2023-07-02,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2037.8
2023-07-03,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1783.7
2023-07-04,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1686.2
2023-07-05,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1720.4
2023-07-06,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2037.5
2023-07-07,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1956.3
2023-07-08,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1912.4
2023-07-09,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1854.9
2023-07-10,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1853.9
2023-07-11,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1682.1
2023-07-12,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1834.5
2023-07-13,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1879.8
2023-07-14,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1494.1
2023-07-15,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1403.1
2023-07-16,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1801.2
2023-07-17,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,2446.9
2023-07-18,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1933.9
2023-07-19,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1659.6
2023-07-20,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1489.0
2023-07-21,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1333.0
2023-07-22,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1152.3
2023-07-23,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1022.5
2023-07-24,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1095.6
2023-07-25,FINE,FINE200,B,FINE200.B,2CF7F1203240015F,1241.5
